"Format","AIM CSV File"
"Venue","concordia"
"Vehicle","Corsa"
"User","Joaco"
"Data Source","AIM Data Logger"
"Comment",""
"Date","08/12/16"
"Time","19:19:14"
"Sample Rate","10"
"Duration","803.523"
"Segment","Session"
"Beacon Markers","183.098, 276.197, 369.415, 474.111, 567.579, 661.528, 803.523"
"Segment Times","3:03.098","1:33.099","1:33.218","1:44.696","1:33.468","1:33.949","2:21.995"

"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","V","V","km/h","#","g","g","deg","deg","deg/s","m","m","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14",

4.700,0.023,4.149000,0.000000,28.600000,9.000000,0.062458,0.100697,0.154904,26.642948,4.126119,122.000000,3.020000,-34.694752392654,-58.461671475408,22.02
4.800,0.024,4.149000,0.000000,29.006001,8.000000,0.049584,0.094630,0.393599,27.157005,3.131922,121.000000,3.000000,-34.694746188906,-58.461666846270,21.99
4.900,0.026,4.148996,0.000000,29.316002,8.000000,0.043211,0.077422,0.585769,27.658688,2.697850,121.000000,2.999600,-34.694739876885,-58.461662109172,21.96
5.000,0.027,4.148893,0.000000,29.714001,8.000000,0.040018,0.052120,0.761208,28.140202,2.515420,121.000000,2.989300,-34.694733549647,-58.461657210601,21.93
5.100,0.028,4.148791,0.000000,29.909000,8.000000,0.038067,0.022045,0.911094,28.582296,2.419851,121.000000,2.979100,-34.694727367246,-58.461652285326,21.92
5.200,0.029,4.148689,0.000000,29.989000,8.110000,0.036047,-0.009808,1.040926,28.998034,2.302967,121.000000,2.967800,-34.694721269852,-58.461647279460,21.91
5.300,0.030,4.148587,0.000000,29.874001,9.000000,0.033613,-0.039590,1.172248,29.346735,2.189063,121.000000,2.950000,-34.694715274821,-58.461642190597,21.91
5.400,0.031,4.148485,0.000000,29.670000,9.000000,0.032217,-0.055288,1.242378,29.522062,2.095556,121.000000,2.950000,-34.694709446215,-58.461637037821,21.92
5.500,0.033,4.148383,0.000000,29.448999,9.000000,0.030375,-0.071106,1.313482,29.693491,2.005946,121.000000,2.944900,-34.694703617609,-58.461631885045,21.94
5.600,0.034,4.148281,0.000000,29.105001,9.000000,0.029075,-0.084273,1.388368,29.845438,1.931461,121.000000,2.912400,-34.694697982068,-58.461626677671,21.97
5.700,0.035,4.148179,0.000000,28.595001,9.000000,0.027775,-0.095324,1.460904,29.997387,1.842767,121.209999,2.871600,-34.694692409212,-58.461621452570,22.01
5.800,0.036,4.148076,0.000000,28.128000,9.000000,0.026462,-0.105719,1.569652,30.175577,1.782951,122.000000,2.840000,-34.694686836826,-58.461616170396,22.05
5.900,0.037,4.148000,0.000000,27.770000,9.000000,0.025493,-0.111034,1.766978,30.426762,1.789368,122.000000,2.834800,-34.694681446622,-58.461610931894,22.11
6.000,0.038,4.148000,0.000000,27.288000,9.000000,0.026028,-0.107656,1.978973,30.654114,1.902126,122.000000,2.814400,-34.694676128781,-58.461605747503,22.17
6.100,0.039,4.148000,0.000000,26.940001,9.000000,0.027979,-0.098976,2.176299,30.843876,2.086389,122.000000,2.797000,-34.694670885193,-58.461600597149,22.24
6.200,0.040,4.148000,0.000000,26.704000,9.000000,0.030133,-0.085605,2.287912,30.947466,2.327490,122.000000,2.780400,-34.694665680216,-58.461595514189,22.30
6.300,0.041,4.148000,0.000000,26.398001,9.000000,0.032300,-0.070003,2.416483,31.087727,2.553464,122.000000,2.760000,-34.694660497967,-58.461590519424,22.37
6.400,0.042,4.148000,0.000000,26.164001,9.000000,0.032682,-0.056008,2.656438,31.354496,2.626344,122.000000,2.756400,-34.694655333987,-58.461585616951,22.43
